,id,titulo,lingua_original,lancamento,popularidade,media_dos_votos,qtds_votos,tipo_de_midia,adulto
12529,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12530,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12531,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12532,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12533,158876,,Chines,,58.304,8.4,9,Tv,False
12534,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12535,117465,,Japones,,62.392,10.0,4,Tv,False
12536,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12537,208891,,Japones,,59.825,8.667,3,Tv,False
12538,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12539,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12540,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12541,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12542,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12543,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12544,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12545,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12546,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12547,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12548,95558,,Ingles,,64.625,8.0,8,Tv,False
12549,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12550,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12551,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12552,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12553,158876,,Chines,,58.304,8.4,9,Tv,False
12554,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12555,117465,,Japones,,62.392,10.0,4,Tv,False
12556,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12557,208891,,Japones,,59.825,8.667,3,Tv,False
12558,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12559,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12560,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12561,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12562,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12563,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12564,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12565,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12566,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12567,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12568,95558,,Ingles,,64.625,8.0,8,Tv,False
12569,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12570,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12571,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12572,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12573,158876,,Chines,,58.304,8.4,9,Tv,False
12574,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12575,117465,,Japones,,62.392,10.0,4,Tv,False
12576,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12577,208891,,Japones,,59.825,8.667,3,Tv,False
12578,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12579,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12580,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12581,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12582,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12583,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12584,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12585,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12586,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12587,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12588,95558,,Ingles,,64.625,8.0,8,Tv,False
12589,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12590,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12591,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12592,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12593,158876,,Chines,,58.304,8.4,9,Tv,False
12594,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12595,117465,,Japones,,62.392,10.0,4,Tv,False
12596,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12597,208891,,Japones,,59.825,8.667,3,Tv,False
12598,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12599,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12600,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12601,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12602,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12603,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12604,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12605,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12606,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12607,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12608,95558,,Ingles,,64.625,8.0,8,Tv,False
12609,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12610,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12611,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12612,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12613,158876,,Chines,,58.304,8.4,9,Tv,False
12614,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12615,117465,,Japones,,62.392,10.0,4,Tv,False
12616,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12617,208891,,Japones,,59.825,8.667,3,Tv,False
12618,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12619,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12620,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12621,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12622,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12623,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12624,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12625,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12626,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12627,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12628,95558,,Ingles,,64.625,8.0,8,Tv,False
12629,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12630,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12631,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12632,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12633,158876,,Chines,,58.304,8.4,9,Tv,False
12634,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12635,117465,,Japones,,62.392,10.0,4,Tv,False
12636,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12637,208891,,Japones,,59.825,8.667,3,Tv,False
12638,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12639,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12640,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12641,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12642,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12643,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12644,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12645,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12646,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12647,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12648,95558,,Ingles,,64.625,8.0,8,Tv,False
12649,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12650,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12651,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12652,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12653,158876,,Chines,,58.304,8.4,9,Tv,False
12654,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12655,117465,,Japones,,62.392,10.0,4,Tv,False
12656,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12657,208891,,Japones,,59.825,8.667,3,Tv,False
12658,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12659,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12660,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12661,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12662,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12663,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12664,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12665,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12666,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12667,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12668,95558,,Ingles,,64.625,8.0,8,Tv,False
12669,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12670,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12671,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12672,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12673,158876,,Chines,,58.304,8.4,9,Tv,False
12674,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12675,117465,,Japones,,62.392,10.0,4,Tv,False
12676,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12677,208891,,Japones,,59.825,8.667,3,Tv,False
12678,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12679,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12680,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12681,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12682,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12683,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12684,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12685,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12686,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12687,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12688,95558,,Ingles,,64.625,8.0,8,Tv,False
12689,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12690,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12691,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12692,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12693,158876,,Chines,,58.304,8.4,9,Tv,False
12694,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12695,117465,,Japones,,62.392,10.0,4,Tv,False
12696,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12697,208891,,Japones,,59.825,8.667,3,Tv,False
12698,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12699,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12700,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12701,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12702,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12703,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12704,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12705,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12706,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12707,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12708,95558,,Ingles,,64.625,8.0,8,Tv,False
12709,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12710,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12711,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12712,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12713,158876,,Chines,,58.304,8.4,9,Tv,False
12714,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12715,117465,,Japones,,62.392,10.0,4,Tv,False
12716,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12717,208891,,Japones,,59.825,8.667,3,Tv,False
12718,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12719,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12720,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12721,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12722,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12723,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12724,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12725,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12726,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12727,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12728,95558,,Ingles,,64.625,8.0,8,Tv,False
12729,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12730,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12731,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12732,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12733,158876,,Chines,,58.304,8.4,9,Tv,False
12734,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12735,117465,,Japones,,62.392,10.0,4,Tv,False
12736,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12737,208891,,Japones,,59.825,8.667,3,Tv,False
12738,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12739,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12740,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12741,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12742,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12743,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12744,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12745,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12746,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12747,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12748,95558,,Ingles,,64.625,8.0,8,Tv,False
12749,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12750,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12751,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12752,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12753,158876,,Chines,,58.304,8.4,9,Tv,False
12754,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12755,117465,,Japones,,62.392,10.0,4,Tv,False
12756,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12757,208891,,Japones,,59.825,8.667,3,Tv,False
12758,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12759,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12760,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12761,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12762,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12763,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12764,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12765,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12766,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12767,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12768,95558,,Ingles,,64.625,8.0,8,Tv,False
12769,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12770,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12771,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12772,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12773,158876,,Chines,,58.304,8.4,9,Tv,False
12774,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12775,117465,,Japones,,62.392,10.0,4,Tv,False
12776,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12777,208891,,Japones,,59.825,8.667,3,Tv,False
12778,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12779,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12780,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12781,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12782,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12783,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12784,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12785,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12786,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12787,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12788,95558,,Ingles,,64.625,8.0,8,Tv,False
12789,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12790,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12791,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12792,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12793,158876,,Chines,,58.304,8.4,9,Tv,False
12794,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12795,117465,,Japones,,62.392,10.0,4,Tv,False
12796,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12797,208891,,Japones,,59.825,8.667,3,Tv,False
12798,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12799,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12800,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12801,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12802,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12803,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12804,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12805,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12806,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12807,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12808,95558,,Ingles,,64.625,8.0,8,Tv,False
12809,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12810,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12811,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12812,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12813,158876,,Chines,,58.304,8.4,9,Tv,False
12814,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12815,117465,,Japones,,62.392,10.0,4,Tv,False
12816,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12817,208891,,Japones,,59.825,8.667,3,Tv,False
12818,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12819,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12820,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12821,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12822,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12823,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12824,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12825,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12826,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12827,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12828,95558,,Ingles,,64.625,8.0,8,Tv,False
12829,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12830,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12831,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12832,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12833,158876,,Chines,,58.304,8.4,9,Tv,False
12834,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12835,117465,,Japones,,62.392,10.0,4,Tv,False
12836,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12837,208891,,Japones,,59.825,8.667,3,Tv,False
12838,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12839,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12840,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12841,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12842,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12843,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12844,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12845,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12846,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12847,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12848,95558,,Ingles,,64.625,8.0,8,Tv,False
12849,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12850,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12851,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12852,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12853,158876,,Chines,,58.304,8.4,9,Tv,False
12854,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12855,117465,,Japones,,62.392,10.0,4,Tv,False
12856,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12857,208891,,Japones,,59.825,8.667,3,Tv,False
12858,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12859,82856,,Ingles,,1108.646,8.488,8697,Tv,False
12860,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
12861,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
12862,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
12863,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
12864,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
12865,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
12866,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
12867,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
12868,95558,,Ingles,,64.625,8.0,8,Tv,False
12869,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
12870,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
12871,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
12872,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
12873,158876,,Chines,,58.304,8.4,9,Tv,False
12874,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
12875,117465,,Japones,,62.392,10.0,4,Tv,False
12876,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
12877,208891,,Japones,,59.825,8.667,3,Tv,False
12878,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
12879,82856,,Ingles,,1108.646,8.488,8697,Tv,False
